Row Id,Id,Title,Published At,E Tag,Kind,Channel Title,Type,Group Id,Batch Id,Batch Date
273,com.domo.connector.youtube.vo.Id@629096d8,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/86EGN3hEraz3EhEBm4yCpJNMRcg""",youtube#activity,erocafuerte2010,like,\N,91,2017-03-20T14:36:06
274,com.domo.connector.youtube.vo.Id@62df2655,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/OLrnWvHGSMEiCpJzIAxJPtnLcZY""",youtube#activity,AironGroup,like,\N,92,2017-03-21T14:36:05
275,com.domo.connector.youtube.vo.Id@406f5605,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/SeiBW9GM_bm8_cWvrJhrHwvEN_E""",youtube#activity,Solar Danmark A/S,like,\N,92,2017-03-21T14:36:05
276,com.domo.connector.youtube.vo.Id@182f5e13,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/3yMpmGtKHba3XmeMel7uGfYoqp0""",youtube#activity,erocafuerte2010,like,\N,92,2017-03-21T14:36:05
277,com.domo.connector.youtube.vo.Id@402cba4c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/XnzGB0i6zfOJDe6uaElQ_mQWjhE""",youtube#activity,AironGroup,like,\N,93,2017-03-22T14:36:05
278,com.domo.connector.youtube.vo.Id@479e897,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/I328UT8FuVMCaB1FBkkQ-N51b5g""",youtube#activity,Solar Danmark A/S,like,\N,93,2017-03-22T14:36:05
279,com.domo.connector.youtube.vo.Id@414d70c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/5Cs9nmGsRKn176tDrWLZR2VJXIA""",youtube#activity,erocafuerte2010,like,\N,93,2017-03-22T14:36:05
280,com.domo.connector.youtube.vo.Id@7476fbb9,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/1drrYP0TjEN_fGiifsfng7x8GKY""",youtube#activity,AironGroup,like,\N,94,2017-03-23T14:36:07
281,com.domo.connector.youtube.vo.Id@31ea7b8f,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/qVavvKaytWdaflEgaBGq4HFFQko""",youtube#activity,Solar Danmark A/S,like,\N,94,2017-03-23T14:36:07
282,com.domo.connector.youtube.vo.Id@76fb9980,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/rPwh2amAqqSSJVcqTC9a80w_vUU""",youtube#activity,erocafuerte2010,like,\N,94,2017-03-23T14:36:07
283,com.domo.connector.youtube.vo.Id@3cb460c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/qa0JV2XjrPlcNIIa4y48WoxR89Y""",youtube#activity,AironGroup,like,\N,95,2017-03-24T14:36:07
284,com.domo.connector.youtube.vo.Id@3510389d,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/eWjWOjQTrzcmON_F0_ZK8012Qu4""",youtube#activity,Solar Danmark A/S,like,\N,95,2017-03-24T14:36:07
285,com.domo.connector.youtube.vo.Id@20154ec6,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/sQ3l-WD-ClZDhRNAklaOat0rbb4""",youtube#activity,erocafuerte2010,like,\N,95,2017-03-24T14:36:07
286,com.domo.connector.youtube.vo.Id@26c13bc6,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/PA6xQ-6Ur_VaNN9xGSWymG0mc2s""",youtube#activity,AironGroup,like,\N,96,2017-03-25T14:36:06
287,com.domo.connector.youtube.vo.Id@5b69413d,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/qrcA_1hQT8iABFa7RFNysEyOLMo""",youtube#activity,Solar Danmark A/S,like,\N,96,2017-03-25T14:36:06
288,com.domo.connector.youtube.vo.Id@69f06b6f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/KpYoQth1SYd06NuAQ3z7zrXnEPk""",youtube#activity,erocafuerte2010,like,\N,96,2017-03-25T14:36:06
289,com.domo.connector.youtube.vo.Id@406f5605,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/Q-9qzcoEA9IemI401k6DvjF8jKs""",youtube#activity,AironGroup,like,\N,97,2017-03-26T14:36:06
290,com.domo.connector.youtube.vo.Id@182f5e13,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/J0vQqx_bEHGHqKmGHlSb8JSzTWE""",youtube#activity,Solar Danmark A/S,like,\N,97,2017-03-26T14:36:06
291,com.domo.connector.youtube.vo.Id@59e22089,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/3my3inNRmwR2iw_KpBMCRY-VD3w""",youtube#activity,erocafuerte2010,like,\N,97,2017-03-26T14:36:06
292,com.domo.connector.youtube.vo.Id@3054a899,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/4LvX9cNwkVPAvt1WTD4GhD1bkvs""",youtube#activity,AironGroup,like,\N,98,2017-03-27T14:36:05
293,com.domo.connector.youtube.vo.Id@6024cc4a,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/eqaxpr39fK1BeNNPmJQWs-501b0""",youtube#activity,Solar Danmark A/S,like,\N,98,2017-03-27T14:36:05
294,com.domo.connector.youtube.vo.Id@3cb460c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/fzTj8CljjfyXQ-CazgbM9lkkECk""",youtube#activity,erocafuerte2010,like,\N,98,2017-03-27T14:36:05
295,com.domo.connector.youtube.vo.Id@31ea7b8f,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/dwgiZit2czcTg_t8MDR3DLhcWQI""",youtube#activity,AironGroup,like,\N,99,2017-03-28T14:36:06
296,com.domo.connector.youtube.vo.Id@76fb9980,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/lynqozXiLpMnFUBBmSUN4kNwz3I""",youtube#activity,Solar Danmark A/S,like,\N,99,2017-03-28T14:36:06
297,com.domo.connector.youtube.vo.Id@a795a7c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/LUtlhJL_PmcmsqadCW52Jmi4B3c""",youtube#activity,erocafuerte2010,like,\N,99,2017-03-28T14:36:06
298,com.domo.connector.youtube.vo.Id@579ff5d3,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/FyZYYLlfsasjVJN1F1ZunEQG2Ng""",youtube#activity,AironGroup,like,\N,100,2017-03-29T14:36:05
299,com.domo.connector.youtube.vo.Id@629096d8,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/H9mHq5EO7JM5PKGqNaCWIvKwi0Y""",youtube#activity,Solar Danmark A/S,like,\N,100,2017-03-29T14:36:05
300,com.domo.connector.youtube.vo.Id@aa4ba1a,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/YBuiJt_l8w5XoKR7QRAPoN3sD8k""",youtube#activity,erocafuerte2010,like,\N,100,2017-03-29T14:36:05
301,com.domo.connector.youtube.vo.Id@26c13bc6,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/RM8xoQWJKlN5tTx-Fm5n0pHrj7g""",youtube#activity,AironGroup,like,\N,101,2017-03-30T14:36:06
302,com.domo.connector.youtube.vo.Id@5b69413d,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/18AqpLa8K_xYeqjTyeh1pwZ2SuI""",youtube#activity,Solar Danmark A/S,like,\N,101,2017-03-30T14:36:06
303,com.domo.connector.youtube.vo.Id@69f06b6f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/ArPN3hLkmZ0_HZqAriUHHx7IVKU""",youtube#activity,erocafuerte2010,like,\N,101,2017-03-30T14:36:06
304,com.domo.connector.youtube.vo.Id@24b25beb,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/Aidyu1SX4a5EU6GOZbB3ERTAHn4""",youtube#activity,AironGroup,like,\N,102,2017-03-31T14:36:04
305,com.domo.connector.youtube.vo.Id@3054a899,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/PKwOd-diGrlS6iSEALnXQWRyPq4""",youtube#activity,Solar Danmark A/S,like,\N,102,2017-03-31T14:36:04
306,com.domo.connector.youtube.vo.Id@6024cc4a,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/R8fkxoVwTiOY-WUB5XOVJMomwiM""",youtube#activity,erocafuerte2010,like,\N,102,2017-03-31T14:36:04
307,com.domo.connector.youtube.vo.Id@69f06b6f,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/V9aO13K_OcS_-miqwxwehTg9VNI""",youtube#activity,AironGroup,like,\N,103,2017-04-01T14:36:08
308,com.domo.connector.youtube.vo.Id@1e50ab42,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/YvTa4kj8erAL5okVpd9xjr2RI8Y""",youtube#activity,Solar Danmark A/S,like,\N,103,2017-04-01T14:36:08
309,com.domo.connector.youtube.vo.Id@31e0ac45,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/QuGGUuQAWeQdKeQ_l-KhGW31KKc""",youtube#activity,erocafuerte2010,like,\N,103,2017-04-01T14:36:08
310,com.domo.connector.youtube.vo.Id@697c39a7,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/-wdhrqVk4MrzEk1bFL5vWT56TVA""",youtube#activity,AironGroup,like,\N,104,2017-04-02T14:36:06
311,com.domo.connector.youtube.vo.Id@579ff5d3,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/4wCzxE2wkfgI6rjpN-fMabmaBPA""",youtube#activity,Solar Danmark A/S,like,\N,104,2017-04-02T14:36:06
312,com.domo.connector.youtube.vo.Id@629096d8,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/55Hf7U_vZgO09rM-gFfXf42TI28""",youtube#activity,erocafuerte2010,like,\N,104,2017-04-02T14:36:06
313,com.domo.connector.youtube.vo.Id@7907117e,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/0foVMLEWhYjyGC_4fcVkOfJuu18""",youtube#activity,AironGroup,like,\N,105,2017-04-03T14:36:06
314,com.domo.connector.youtube.vo.Id@62df2655,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/Wg9TuUhYI41GpmDSNSwIeuTr8Cs""",youtube#activity,Solar Danmark A/S,like,\N,105,2017-04-03T14:36:06
315,com.domo.connector.youtube.vo.Id@406f5605,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/YMPHEu_dDqR5I04vtKuFQZfSOkg""",youtube#activity,erocafuerte2010,like,\N,105,2017-04-03T14:36:06
316,com.domo.connector.youtube.vo.Id@7907117e,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/wXttxU7vC9NTp-olXTTto0J5-88""",youtube#activity,AironGroup,like,\N,106,2017-04-04T14:36:06
317,com.domo.connector.youtube.vo.Id@62df2655,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/Cw90NKDmYEfTvMFP_mABc8FecPM""",youtube#activity,Solar Danmark A/S,like,\N,106,2017-04-04T14:36:06
318,com.domo.connector.youtube.vo.Id@406f5605,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""uQc-MPTsstrHkQcRXL3IWLmeNsM/uw4iYfjuxr_BLwtjfwQcjgBAayI""",youtube#activity,erocafuerte2010,like,\N,106,2017-04-04T14:36:06
319,com.domo.connector.youtube.vo.Id@24b25beb,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/rcDdP4_e-bQ_Z3SiL92zQY37lyc""",youtube#activity,AironGroup,like,\N,107,2017-04-05T14:36:06
320,com.domo.connector.youtube.vo.Id@3054a899,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/slZWIn7PE1IfLy03dMTL9Alm-oc""",youtube#activity,Solar Danmark A/S,like,\N,107,2017-04-05T14:36:06
321,com.domo.connector.youtube.vo.Id@6024cc4a,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/FTsvhgJwoEuNBrsKy6kj_I8PufU""",youtube#activity,erocafuerte2010,like,\N,107,2017-04-05T14:36:06
322,com.domo.connector.youtube.vo.Id@26c13bc6,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/a9lc7R031L50TuIySlArksPkpRY""",youtube#activity,AironGroup,like,\N,108,2017-04-06T14:36:06
323,com.domo.connector.youtube.vo.Id@5b69413d,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/7E-pDxAhJV1Z5-eDHMOyjN5DAI8""",youtube#activity,Solar Danmark A/S,like,\N,108,2017-04-06T14:36:06
324,com.domo.connector.youtube.vo.Id@69f06b6f,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/0aFfcASyusIM-GrxUAhJW72QDCw""",youtube#activity,erocafuerte2010,like,\N,108,2017-04-06T14:36:06
325,com.domo.connector.youtube.vo.Id@7476fbb9,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/NFzBsv-Jrpz9mnoHgOuDpVOsaEo""",youtube#activity,AironGroup,like,\N,109,2017-04-07T14:36:08
326,com.domo.connector.youtube.vo.Id@31ea7b8f,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ve5nihpTDa90__fdOmHcaEQ9WKk""",youtube#activity,Solar Danmark A/S,like,\N,109,2017-04-07T14:36:08
327,com.domo.connector.youtube.vo.Id@76fb9980,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/TfMp_CKZQm7V2TaZ4lHc2b4mTs4""",youtube#activity,erocafuerte2010,like,\N,109,2017-04-07T14:36:08
328,com.domo.connector.youtube.vo.Id@5b69413d,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/RxFN6-UWFtMj1P33HgUrAreL6qs""",youtube#activity,AironGroup,like,\N,110,2017-04-08T14:36:04
329,com.domo.connector.youtube.vo.Id@69f06b6f,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/qwrVnsZ_7qtq1QiI17iVlTVopk4""",youtube#activity,Solar Danmark A/S,like,\N,110,2017-04-08T14:36:04
330,com.domo.connector.youtube.vo.Id@1e50ab42,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/0KomtAE7bgowLFbDkQqXRCuf-hQ""",youtube#activity,erocafuerte2010,like,\N,110,2017-04-08T14:36:04
331,com.domo.connector.youtube.vo.Id@52c2b280,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Mp7-A8mC01TlHmZW0ZakmNhN_S4""",youtube#activity,AironGroup,like,\N,111,2017-04-09T14:36:05
332,com.domo.connector.youtube.vo.Id@6de23390,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/p-902xVvSqZzQk08eD-7EsQsKIs""",youtube#activity,Solar Danmark A/S,like,\N,111,2017-04-09T14:36:05
333,com.domo.connector.youtube.vo.Id@7476fbb9,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/g7lXhW_fnVMGkN_XPjaG9YsUVGQ""",youtube#activity,erocafuerte2010,like,\N,111,2017-04-09T14:36:05
334,com.domo.connector.youtube.vo.Id@aa4ba1a,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/h-7kSntgg7BheCDn21s4Ba13Q3M""",youtube#activity,AironGroup,like,\N,112,2017-04-10T14:36:06
335,com.domo.connector.youtube.vo.Id@21d0be8,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/SRpZNNCfedPTys_Q_-D-MROUqW4""",youtube#activity,Solar Danmark A/S,like,\N,112,2017-04-10T14:36:06
336,com.domo.connector.youtube.vo.Id@2a045715,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/wqVWSCMB4oFqbDzf_kHGyW87Q8A""",youtube#activity,erocafuerte2010,like,\N,112,2017-04-10T14:36:06
337,com.domo.connector.youtube.vo.Id@69f06b6f,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/ZxIQO1-8sYrqDJPWs7Qx6wFOXEs""",youtube#activity,AironGroup,like,\N,113,2017-04-11T14:36:06
338,com.domo.connector.youtube.vo.Id@1e50ab42,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/lejhqU6iXdlnD-Q5c61vfUrYyN8""",youtube#activity,Solar Danmark A/S,like,\N,113,2017-04-11T14:36:06
339,com.domo.connector.youtube.vo.Id@31e0ac45,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/4evbsm-ZbYEVcVFIZwh9uu7jIcE""",youtube#activity,erocafuerte2010,like,\N,113,2017-04-11T14:36:06
340,com.domo.connector.youtube.vo.Id@3cfb5efe,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/E2dee8Irbg_Jqpgk3XlN_lYFIwg""",youtube#activity,AironGroup,like,\N,114,2017-04-12T14:36:05
341,com.domo.connector.youtube.vo.Id@46616103,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/J3nqczzBhEHS8f6JCfRXlS3IEVU""",youtube#activity,Solar Danmark A/S,like,\N,114,2017-04-12T14:36:05
342,com.domo.connector.youtube.vo.Id@3f647545,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Th195dpshlvtgPPQVUdhu_x_j6M""",youtube#activity,erocafuerte2010,like,\N,114,2017-04-12T14:36:05
343,com.domo.connector.youtube.vo.Id@52593539,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/BPDIhV0VsUHmVEaibT1d9XHJXr0""",youtube#activity,AironGroup,like,\N,115,2017-04-13T14:36:06
344,com.domo.connector.youtube.vo.Id@1b85b5d7,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/T9mZ0bANeXSbYr_ajD9IeMx489s""",youtube#activity,Solar Danmark A/S,like,\N,115,2017-04-13T14:36:06
345,com.domo.connector.youtube.vo.Id@5072c57e,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/JYh7QdNbOD8Us9bDvuEdkhcTxRA""",youtube#activity,erocafuerte2010,like,\N,115,2017-04-13T14:36:06
346,com.domo.connector.youtube.vo.Id@3472e74c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/U5FFwU-X9UiQwO5MlcA-FVRyezs""",youtube#activity,AironGroup,like,\N,116,2017-04-14T14:36:07
347,com.domo.connector.youtube.vo.Id@76360712,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/NgYuc9Wkui7vNo-Lklq7Ohpw_3k""",youtube#activity,Solar Danmark A/S,like,\N,116,2017-04-14T14:36:07
348,com.domo.connector.youtube.vo.Id@2281bd4c,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/NgTyaquQBfxRrIv6P89Ayb3sDEM""",youtube#activity,erocafuerte2010,like,\N,116,2017-04-14T14:36:07
349,com.domo.connector.youtube.vo.Id@640d6aaa,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/SDCVzwzR_JWf7ppXmU2FRtRKJIE""",youtube#activity,AironGroup,like,\N,117,2017-04-15T14:36:05
350,com.domo.connector.youtube.vo.Id@618fdb72,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/wOPzRFjXKpJJzzYfXOtQmuGKphE""",youtube#activity,Solar Danmark A/S,like,\N,117,2017-04-15T14:36:05
351,com.domo.connector.youtube.vo.Id@101b051d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/oadnpbb5EaN_sMV7ZWrHkhCMSj0""",youtube#activity,erocafuerte2010,like,\N,117,2017-04-15T14:36:05
352,com.domo.connector.youtube.vo.Id@7106ef64,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/QuKVO_psRVW4bGOWq5oyLSYYwJs""",youtube#activity,AironGroup,like,\N,118,2017-04-16T14:36:07
353,com.domo.connector.youtube.vo.Id@15cd71db,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/fa7qn-9Xy3gI7rcFXbfxa0LPCa4""",youtube#activity,Solar Danmark A/S,like,\N,118,2017-04-16T14:36:07
354,com.domo.connector.youtube.vo.Id@4c7c61bc,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/MDPl9EBZ6nKeaZ5iYQryBxRNFRY""",youtube#activity,erocafuerte2010,like,\N,118,2017-04-16T14:36:07
355,com.domo.connector.youtube.vo.Id@2281bd4c,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/MbLYE6VU77kKXd2dL9r9GxiLutc""",youtube#activity,AironGroup,like,\N,119,2017-04-17T14:36:06
356,com.domo.connector.youtube.vo.Id@4c350dd3,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/N_HaLWRFEn8CTMJ-U5BH4al6z0Y""",youtube#activity,Solar Danmark A/S,like,\N,119,2017-04-17T14:36:06
357,com.domo.connector.youtube.vo.Id@6fdedb9e,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/at8uFSWUWNMpl2JBuX_MAugdcjc""",youtube#activity,erocafuerte2010,like,\N,119,2017-04-17T14:36:06
358,com.domo.connector.youtube.vo.Id@2014b273,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/Q_3rE5Eni-nS8ClvOS4acpeFmXA""",youtube#activity,AironGroup,like,\N,120,2017-04-18T14:36:06
359,com.domo.connector.youtube.vo.Id@221a6ff9,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/ic-aGUPloTKG4lBPjtFH4flahc8""",youtube#activity,Solar Danmark A/S,like,\N,120,2017-04-18T14:36:06
360,com.domo.connector.youtube.vo.Id@319c5b58,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/Dzt4GUaXqLnLMnXdnaG-BgNXjiU""",youtube#activity,erocafuerte2010,like,\N,120,2017-04-18T14:36:06
361,com.domo.connector.youtube.vo.Id@640d6aaa,AIRON Mini-Seminar #5 Part 2/4,2014-07-04T20:28:46,"""m2yskBQFythfE4irbTIeOgYYfBU/VdIPMgfLNEjSrFNOwQCImQlgSp4""",youtube#activity,AironGroup,like,\N,121,2017-04-19T14:36:07
362,com.domo.connector.youtube.vo.Id@618fdb72,Distech Controller på Herlufsholm Kostskole,2014-07-04T20:28:17,"""m2yskBQFythfE4irbTIeOgYYfBU/EGFA5ncySObcpevNRWZG1XQNWk0""",youtube#activity,Solar Danmark A/S,like,\N,121,2017-04-19T14:36:07
363,com.domo.connector.youtube.vo.Id@101b051d,TABLERO DE AUTOMATIZACION DISTECH,2014-07-04T20:27:29,"""m2yskBQFythfE4irbTIeOgYYfBU/iWbzz0y23vt8z-YtGWaXMBqdy6Y""",youtube#activity,erocafuerte2010,like,\N,121,2017-04-19T14:36:07
